63	11133
893	1165
1220	5812
82	813
615	9128
497	611
5239	6273
1073	1656
539	582
4855	9048
387	543
4272	9079
374	9477
717	4908
333	673
762	6589
307	8815
715	1623
425	1192
264	8896
215	933
619	1167
707	755
528	1174
1219	1254
220	865
220	9071
619	1201
374	6779
86	472
588	9271
349	679
282	814
374	571
559	8895
559	726
1017	1072
252	1591
641	6210
910	9065
413	555
1268	1656
215	934
334	1120
1059	9268
237	366
674	8895
82	9043
214	1355
457	4861
193	813
1238	9118
708	1158
604	677
220	608
418	726
422	457
1035	1118
433	1069
932	1244
187	633
834	8895
14	715
78	6779
321	784
289	1579
625	682
919	1133
1320	8815
273	455
241	871
175	1167
823	8907
185	382
186	6283
42	321
628	898
1233	1247
860	912
1158	1203
401	615
220	648
673	813
206	6700
620	8914
669	1100
752	918
814	9063
199	862
1173	8872
564	6414
204	384
830	11124
903	945
450	660
623	1069
31	715
1263	8864
382	4843
201	723
334	1560
484	1018
831	1609
321	938
81	8918
497	752
374	945
1365	1620
1219	1244
5246	5271
6626	6717
651	983
327	5271
1072	9036
7	738
619	9065
186	477
176	404
246	1037
201	9295
563	607
35	861
136	8912
723	1576
1126	8873
985	8893
458	1063
108	428
601	938
862	9063
728	1082
1234	1319
1100	1167
211	1223
582	8877
1124	6825
457	474
193	850
13	758
222	1403
476	4899
188	8880
177	633
222	9214
393	648
673	5109
476	4920
796	820
1264	9102
273	1144
337	9547
440	8912
370	1247
477	1171
425	1589
780	6148
263	1054
425	9118
557	625
374	9075
182	1463
1254	6237
104	9063
206	972
246	486
310	327
563	784
295	484
252	413
983	988
86	11095
912	6788
201	5039
321	961
1600	4865
4844	5271
5521	6335
880	898
661	5812
413	1351
246	8907
1656	8879
237	555
1053	1172
366	9118
40	1100
295	9290
356	8883
390	6414
215	9053
790	9276
418	880
273	11315
745	1211
688	1602
454	752
1142	1356
794	5271
682	689
4938	9054
601	6288
1288	1620
313	503
648	8864
180	880
933	6700
280	414
1222	1609
30	1238
7	8882
177	316
220	9049
1212	3615
601	1365
35	682
382	420
762	8820
1275	9242
455	557
30	1590
1418	6271
414	741
371	470
266	1399
46	6292
72	5773
972	9300
413	4953
1018	1254
4844	5812
199	9079
186	1403
1143	8822
1253	1263
484	489
6273	8865
182	458
758	1118
91	529
425	924
1101	6688
474	966
714	1156
409	715
448	1133
552	1097
1558	5271
557	985
280	559
356	450
181	349
176	1037
334	1307
374	489
9071	9072
222	999
6695	6779
524	734
176	1398
254	607
945	9030
6207	9054
199	559
1119	6335
1221	9280
633	6704
343	813
794	1214
331	794
470	899
433	599
678	9036
54	367
8899	9036
374	586
344	391
206	1220
159	784
252	6772
5246	6148
712	8976
444	1097
1037	9209
452	493
436	854
470	1319
6724	9101
862	1023
757	834
252	1171
460	999
22	317
381	1174
512	803
316	1407
1264	6287
333	1559
980	9117
343	1624
451	9210
244	1129
1076	8870
441	1656
1075	8897
498	554
206	1104
427	598
193	1264
14	188
6273	9083
530	8933
46	887
747	6201
708	9117
1088	9242
678	1235
884	1351
472	974
70	1294
313	420
412	1241
290	9560
1201	4841
877	9036
8873	9123
294	672
328	955
696	6288
4855	8827
186	1202
444	9073
584	1395
648	990
682	1225
208	1181
457	1074
312	5271
263	780
6283	8883
1001	6711
243	1254
30	396
108	544
468	661
653	710
628	715
864	9033
681	1082
334	9042
1063	1356
1268	6688
908	997
1353	9038
1045	8881
501	1101
1097	6589
697	1158
1054	11126
6	9053
708	1214
414	4839
344	382
1016	1045
82	6335
5812	9118
41	214
335	1119
42	387
559	908
315	767
921	1069
750	1438
266	446
1242	1624
268	475
250	6697
682	736
279	321
1224	9072
252	1263
615	1115
273	393
745	872
486	737
277	841
1591	6290
47	1395
776	999
35	956
673	921
586	1225
1132	1241
215	726
557	1621
6290	8933
204	1211
252	520
220	1234
409	696
425	1075
206	248
252	1080
862	6414
605	1093
232	295
738	2901
1356	1579
945	1268
985	5271
5773	6643
440	1029
820	5521
641	1039
794	9119
374	975
1136	5812
557	1018
40	283
238	559
626	994
1020	2703
678	780
1072	1394
521	1355
1009	8976
214	732
484	653
327	1173
186	575
607	684
949	1254
736	893
307	425
252	1579
774	956
315	1178
458	508
14	1189
1015	8914
215	753
1222	9073
425	897
1036	1167
468	8822
689	1032
605	1275
359	721
112	1204
191	433
460	8976
668	6706
1174	8933
930	9545
381	1377
482	1275
607	682
615	6817
266	717
361	8820
6144	9097
31	215
500	682
391	972
1072	6290
762	4868
1579	6144
1142	8893
282	784
968	1168
829	1232
86	1600
458	653
661	6695
91	573
893	1390
6290	6789
108	928
373	1355
333	648
337	8865
752	5278
104	1624
569	6700
1577	9273
737	1021
999	6203
1173	8897
401	1235
126	1255
182	1242
214	492
648	1167
1219	8820
349	450
54	1109
1114	8893
991	1207
72	970
295	726
445	531
465	1225
231	470
268	1069
395	715
595	6724
653	1045
951	9256
641	6414
472	502
912	1208
734	6201
6688	9054
679	1577
831	953
557	4841
615	635
14	1182
304	1251
752	4842
865	933
310	820
976	6684
1149	9074
458	1012
542	877
661	1398
333	1558
201	465
2703	9082
681	1380
252	951
1142	1173
59	6688
86	6228
304	374
1247	1409
1248	2703
437	672
163	465
1166	6290
211	6714
1200	9073
1041	1068
881	4884
29	6441
310	715
1418	9056
584	1021
1175	1418
356	9117
745	9053
201	774
1241	4951
752	1158
163	6700
584	8907
820	1174
450	4908
601	4842
501	706
6207	9118
310	318
540	1323
213	220
244	1390
1195	9294
672	734
959	1045
31	1050
202	545
1038	1175
6415	9063
40	334
564	648
1210	9063
6589	8895
6700	9241
622	8912
1174	4951
476	1612
186	427
673	687
470	4953
889	4896
393	607
661	9039
3619	4896
91	991
835	1577
955	1339
182	1223
252	9128
1211	1244
227	8816
391	9128
199	414
468	881
627	1098
328	1207
673	6287
622	6218
5521	9034
401	6414
331	1601
327	1560
909	1173
554	1082
682	1131
6201	8910
748	8893
333	872
503	8865
1016	4339
1198	9065
391	472
121	266
318	6791
732	3615
912	1319
1579	1618
972	8893
220	615
1023	8935
700	1149
694	8895
1118	9274
418	446
5676	8912
503	603
1355	9038
503	9075
241	661
334	1041
683	1403
387	924
1032	1414
343	1323
180	619
508	696
603	1120
691	806
72	4868
749	9026
1024	1165
387	497
674	732
1403	6288
193	594
425	6216
472	1178
378	6754
762	794
457	996
1062	8893
1097	6372
5812	9036
6212	8820
285	9036
897	1323
726	6808
741	1656
1167	9053
446	4817
8895	9547
1207	6692
206	1233
9	573
211	598
404	932
951	6723
14	1356
7	344
220	708
582	9065
375	571
327	9290
559	997
622	9036
363	763
951	9274
335	4855
338	1320
1267	1356
159	977
1234	8816
908	9075
851	8895
316	816
413	9118
575	734
1238	1309
490	9034
246	6201
946	1109
976	6176
218	364
1001	1556
974	1307
794	9074
530	8820
295	1151
343	1355
1207	8813
285	1463
1106	6148
187	794
334	924
31	54
31	6209
472	679
484	1224
794	4855
373	752
9079	11095
163	6684
780	925
7	1200
603	6203
196	1184
350	1072
490	1178
490	508
619	1181
476	1063
540	816
371	486
687	1264
273	564
81	6779
181	497
277	1357
660	9117
831	865
752	1288
949	6335
819	6204
9030	9065
688	1053
425	962
301	563
734	1214
176	1609
328	684
220	6636
375	390
1083	9118
1045	8873
1600	3615
726	1178
726	933
1211	8867
951	1380
394	1609
9050	9268
457	1392
374	712
227	8912
690	6201
611	1017
758	1129
191	1620
726	765
364	391
181	9068
657	1582
244	501
759	8795
1403	1576
393	857
706	2703
715	1225
715	854
390	8816
622	1355
706	976
72	108
254	418
206	521
521	6709
1118	1590
35	605
169	1406
1036	1149
193	8912
563	6643
790	1119
14	862
4896	8935
623	697
1560	9555
216	9073
9	1399
370	9118
1175	6704
334	1278
191	420
1124	6203
537	4908
5239	9118
968	9220
1399	4272
834	6605
559	1234
573	8935
1176	6148
440	1307
673	4884
349	8933
1058	2703
344	486
313	6201
615	675
468	682
814	1296
5812	6589
196	554
41	1013
26	1281
213	563
1072	1263
1189	8883
452	1112
8826	11248
243	2703
1016	1251
1109	6605
334	8918
1043	1156
4876	4946
297	1214
661	864
387	408
727	4884
472	758
543	679
1193	1614
1577	9082
202	919
181	454
470	1407
46	9009
687	749
381	956
1211	8932
224	6626
177	887
4855	8899
136	834
1106	5271
820	887
41	1136
214	332
436	611
203	5521
222	1232
59	72
14	420
1398	6335
418	814
176	4908
908	1238
187	862
186	1219
780	808
346	9036
904	1151
191	1623
422	1623
304	8813
72	6603
661	1177
451	1344
761	985
1591	2703
187	280
6702	9036
91	8895
524	945
863	1232
263	615
530	1045
998	4842
214	620
238	1156
762	4905
962	1173
1320	9117
82	6791
541	6273
468	732
555	6207
346	373
1201	9054
813	1041
765	972
300	479
7	263
1045	6708
541	8865
819	6148
1181	8899
1178	1233
277	801
482	955
1126	9065
747	9072
402	484
78	500
1238	8893
933	1367
1203	1306
750	1087
4855	9065
227	872
1106	1409
474	4825
493	682
732	781
187	1355
14	757
204	1035
884	11126
477	6702
1162	4884
335	474
1242	9039
281	8880
252	565
1221	6290
1004	1024
91	1024
22	289
191	6144
1114	5271
420	9117
13	328
343	734
1036	9290
706	4841
898	1224
213	1171
1115	9282
1223	8881
842	1392
465	573
104	502
309	1026
182	344
564	1041
601	1247
1591	8897
726	1156
6717	9083
104	780
427	6767
8820	9083
1609	8910
1165	6769
215	608
422	1200
180	6717
186	1151
1219	6201
728	1035
790	1399
394	9067
622	1394
710	798
262	1656
563	605
51	72
196	6636
222	436
313	334
454	1041
5109	8820
285	814
295	865
630	684
214	6696
46	959
819	909
1109	4272
258	555
1021	6410
1320	9123
408	9080
1174	1577
880	1306
177	598
687	1201
852	1577
46	8907
182	11124
182	6724
295	8897
794	962
1109	1395
425	9555
794	8930
182	1579
358	599
794	1144
1214	9063
564	1182
9	788
1275	9220
159	4272
206	1173
673	9143
8820	9036
343	6605
1049	8933
1264	1307
201	682
367	418
388	601
706	1211
762	9048
806	1203
968	1247
705	1609
196	1259
1149	9227
21	804
86	233
477	1233
214	414
908	1418
21	924
794	881
613	1129
734	1577
976	1323
199	1590
5109	8865
1098	11354
433	924
1072	1218
41	1115
47	9009
708	8883
290	8895
974	9539
215	1267
1264	4876
565	684
9063	9166
934	1403
1174	1238
1072	1222
637	6717
1211	6695
682	783
521	9083
321	11124
887	1353
903	6696
1264	8882
994	1602
188	1323
280	2901
423	921
477	1200
880	1355
248	1214
312	1020
8903	9063
266	1067
331	620
440	790
176	216
712	6695
72	1177
6290	8895
652	1041
199	1071
176	908
300	3615
363	470
872	8873
204	289
47	8912
6372	8904
945	1032
344	1623
9112	9401
887	9083
6824	9322
368	598
193	310
384	761
186	1595
1181	1232
1234	8820
184	1174
202	531
46	199
425	5521
497	704
1070	1406
686	6441
1264	1624
215	1118
708	819
413	1173
315	1403
987	1099
903	6204
341	715
104	468
472	4946
582	1049
1200	9054
498	1600
72	73
382	1171
1120	8882
607	994
188	738
1020	8820
1049	4842
266	482
653	1023
370	972
289	1168
278	11133
684	903
186	593
195	8896
972	1215
13	991
199	1074
196	497
1407	6704
344	418
802	1560
700	9073
619	6605
31	8794
414	9128
668	11124
1381	1418
734	843
370	967
474	999
449	692
322	6218
593	6717
593	9054
264	1156
603	1109
78	374
443	8895
31	208
945	1600
956	1221
237	633
9276	9477
224	8896
364	759
623	1403
752	881
443	6643
682	9063
6616	9118
1207	1240
564	661
374	573
1397	1427
468	8914
668	6335
449	726
952	1238
675	1590
425	1106
530	537
753	1064
289	938
528	1162
524	657
834	4946
4908	5521
1021	1306
697	6204
196	9118
727	820
974	9053
199	8870
619	9288
871	6704
768	898
422	540
1198	6204
444	1609
861	9285
512	814
450	1221
594	734
1049	9054
4825	11110
1143	1275
1288	1365
697	9072
486	1624
1220	1268
182	1356
977	1418
1219	6717
277	388
182	921
54	715
6290	9128
997	1319
794	6335
199	331
465	3619
254	1354
756	9268
726	1233
1045	8901
1254	8820
641	9048
321	749
374	11133
1174	9068
422	1168
736	1166
294	6697
390	880
623	934
470	956
898	1020
252	1020
1041	1174
78	569
1045	6717
672	6663
1167	4884
472	8794
656	6273
7	4953
555	9104
555	1162
703	734
1251	9123
4574	6777
41	700
364	582
930	1380
397	5039
425	555
872	8865
390	565
679	1026
975	1254
497	1560
1206	4817
8826	9407
957	974
6218	6415
297	9266
503	8870
277	404
321	8893
104	1211
648	6626
1054	1164
1367	4884
446	1016
1357	9280
277	437
289	5812
1268	6717
250	9036
285	433
752	9009
86	605
382	737
338	1175
47	6719
872	9073
994	1415
934	1173
294	1024
900	1165
1173	1189
332	1577
8815	8907
4855	6218
712	1208
486	623
1263	8870
8883	9071
104	6415
312	557
983	6706
660	1017
237	6201
182	1364
497	1263
203	398
692	1392
1072	4908
425	455
105	1265
248	767
657	1298
833	6696
477	9083
398	648
6	9075
70	281
540	921
108	1222
624	9564
997	1076
508	1149
1026	5109
35	454
436	1070
863	1035
4953	6204
384	497
21	408
519	1021
9	1166
843	6144
169	682
1045	1167
199	227
312	450
1151	1355
366	494
477	9097
4938	6273
31	6700
951	4861
1182	8899
7	502
593	1577
1120	8914
280	387
575	5271
1087	9071
865	1618
6717	9036
910	1232
479	903
1219	9073
5521	6218
159	620
1241	8860
796	1356
178	346
1173	4946
91	1263
1215	9054
653	661
182	9009
503	912
9	1240
863	9280
227	976
243	9065
465	9053
880	1124
9	6779
281	834
300	712
571	989
46	4946
970	8895
381	1238
734	921
582	969
472	946
831	1021
608	5812
214	1309
227	6723
307	759
974	9030
1124	1169
182	945
31	975
470	1072
653	1024
802	6201
273	1075
1377	8864
166	331
270	6717
653	950
1072	8895
1021	8976
1609	8896
1656	6168
252	9112
4817	5109
270	564
813	834
1394	8933
331	687
1255	6711
1551	9295
333	1238
269	6697
220	997
734	9072
1224	1355
30	6663
307	1254
1621	6723
1263	9074
224	4868
847	863
364	390
1264	9048
427	841
1244	6207
921	1068
216	1211
684	958
806	1600
887	955
1656	8935
83	9076
1100	1255
582	687
829	8883
350	8935
1208	9045
564	741
280	9272
1355	8941
6817	8860
476	881
321	1037
30	1037
46	9063
864	1234
937	1168
1440	1558
379	1100
374	1197
484	768
1238	1356
875	8918
199	1394
72	1281
80	1076
959	8914
1222	6717
1319	9036
6210	11248
569	1166
687	784
8820	9049
586	784
738	1306
950	1409
112	997
1403	8883
396	1007
682	1418
437	524
593	9073
22	1621
898	9118
496	8912
470	9080
1147	1418
703	1195
1627	9268
54	6695
86	814
470	474
1118	9027
1149	1323
380	997
334	1021
203	6717
322	4938
1211	1254
1248	1656
334	1609
765	4953
1038	1247
82	899
784	9053
794	9077
449	1253
41	521
252	9074
266	344
749	9285
224	864
715	9555
30	1403
300	577
780	8822
571	3128
182	1038
967	1560
40	1247
1307	6825
72	1024
830	6707
193	484
1211	8864
1211	6772
83	202
108	8877
1167	6273
1239	9068
5521	6772
834	9034
829	972
422	816
188	1165
1097	1254
656	1624
206	514
875	924
543	921
1151	3880
996	1377
1018	1173
1063	1104
1104	1254
622	6717
89	741
252	450
582	736
1267	6201
425	1114
4868	9063
216	1623
608	648
956	9118
949	1354
682	6228
391	979
542	6287
461	6228
679	924
470	1242
333	1006
1577	6767
252	1159
166	6292
237	9288
1049	1063
738	1208
285	500
1029	1119
35	65
277	1609
498	758
682	1355
1285	1398
1320	4908
91	1082
713	798
1263	6176
427	6148
635	673
938	1001
697	1095
1551	1560
297	4861
571	6709
334	1356
252	9256
268	321
1054	1174
1158	9083
206	4871
1176	8883
450	611
903	1016
224	1182
752	1018
872	897
482	1225
321	1009
593	2703
327	384
397	871
91	1600
237	9026
472	571
4841	9407
4844	6204
1058	9048
907	6290
1390	9101
220	6789
1173	1403
204	927
6203	8912
549	559
974	6754
607	1082
181	370
83	831
461	1418
418	682
402	6290
8827	8912
373	1392
328	1296
555	921
197	1120
981	3128
615	6605
1015	1398
635	1251
6589	8860
454	1233
679	1238
691	1353
918	1463
715	1595
215	529
1118	9102
830	1364
213	6695
415	1032
598	4855
930	1586
227	627
418	1015
933	9068
186	231
390	1172
738	1238
309	1319
450	1041
356	653
924	1239
263	472
109	1232
1263	8875
627	1016
575	6201
6273	9068
672	959
181	427
503	1117
780	1175
275	8880
193	220
502	9097
679	908
322	1067
188	4817
1041	9555
1263	8903
254	1355
6153	9117
224	1026
176	969
454	677
1050	9053
712	4272
1021	1106
1118	6207
1407	11124
248	1233
501	1136
186	1069
232	1235
388	427
712	946
1142	6701
472	1021
224	531
9068	11133
176	945
833	8880
436	1114
697	1041
178	794
955	1331
215	1038
317	338
277	521
559	564
752	6711
252	1118
6626	9119
214	764
176	6779
1306	9009
897	1223
1064	1291
1042	1097
289	834
528	1026
603	956
9128	9291
454	5271
1339	1356
338	710
1208	1380
607	1115
182	623
1233	9112
397	9082
889	1104
983	1193
696	1233
334	1576
582	9227
1166	6228
470	9063
320	727
1072	9262
675	682
822	1236
433	1560
537	4905
4884	6636
1222	1377
446	839
780	9209
427	830
564	1151
237	598
794	6684
177	594
42	366
4905	8889
72	860
182	736
196	8896
780	1224
270	11126
590	1143
1143	1203
916	9268
734	1309
202	1192
715	1296
679	997
6822	9211
953	6808
1119	4876
486	6690
243	9073
458	9072
553	8910
1168	6707
808	8935
446	864
695	816
1247	6707
341	486
248	450
635	834
1307	9123
486	921
300	900
358	9036
30	1264
687	1395
673	1045
7	9564
379	564
6663	8914
1203	1353
278	946
175	11354
215	1241
1175	9053
446	1354
959	1097
6335	9063
983	11124
836	9280
4842	9097
637	5521
6273	8879
379	9065
252	1594
363	570
601	6711
390	1136
381	1320
335	1115
752	865
794	6701
434	1247
559	8896
6207	9102
476	703
1222	1390
8899	9061
126	1357
163	1050
246	248
22	1624
313	1151
717	1024
283	295
1017	1224
656	1239
436	9220
328	686
605	6813
201	1244
6701	9273
980	5812
4855	6616
346	780
656	850
398	864
758	6441
790	1354
40	1151
304	4272
773	1320
1124	9214
648	5109
678	1609
715	9211
243	6717
199	1307
318	1151
1129	9036
334	503
177	695
1618	6684
204	9330
349	9280
530	1026
9009	9273
695	903
1223	1356
742	820
8816	8873
250	1174
500	806
763	1238
830	6714
503	1166
266	624
503	4835
765	6216
6204	9290
13	1166
280	9048
349	370
1182	6414
541	752
997	9036
1238	4876
285	374
359	9063
590	4841
656	4842
1398	9045
215	1232
186	831
187	1291
986	11315
188	648
796	8907
181	494
596	9063
1238	9097
220	910
9	6700
47	717
479	671
541	1072
8815	8912
1151	9117
1214	6709
65	887
448	682
277	957
1173	1267
266	583
401	872
758	1225
494	972
1193	9009
877	1340
1166	8827
188	379
193	559
470	1201
528	6207
622	1337
42	752
413	962
187	820
208	370
498	823
898	1200
270	1254
294	1072
382	1501
813	9072
186	1041
325	9282
715	784
977	9119
196	1229
765	1403
802	8820
648	6176
864	1309
1037	6701
91	4855
6212	9063
301	798
46	310
590	6290
819	921
884	1320
1023	9059
370	648
214	9220
470	1247
397	6701
625	1244
374	898
91	1656
401	8820
1560	6282
163	945
569	1254
1242	8897
177	1158
508	1104
301	479
1038	1242
524	898
325	661
1151	6603
610	907
391	9076
220	8932
1223	1609
6	31
13	6209
390	1195
835	9034
794	9027
13	6695
813	6204
796	862
880	1235
1351	6204
501	996
512	1111
594	844
687	712
741	6717
215	734
1307	9564
268	6283
9	215
374	461
382	835
422	983
215	1618
1045	6605
765	1558
486	625
1174	1234
884	927
544	916
472	1136
630	919
1167	9074
519	6196
470	852
203	564
712	715
935	1579
42	1036
73	8879
1174	9123
1320	1589
364	695
834	1175
333	524
252	8881
214	346
437	881
961	1064
1613	8931
4924	6282
425	748
672	4339
29	11095
413	683
46	8912
621	635
912	1263
484	899
823	6335
178	1395
243	582
679	1012
379	806
486	754
204	420
423	1017
715	6228
1097	1590
9073	9074
737	895
5271	9300
215	468
1215	9063
482	9285
233	6779
343	1076
912	1621
220	1023
243	1609
285	988
496	1021
1026	1198
268	842
820	903
201	4841
418	584
317	564
1021	1104
1223	1355
284	621
1038	4844
816	9042
496	9039
619	1319
1320	9101
883	9048
1193	1353
397	668
698	700
938	1291
316	1320
450	4871
1225	1254
159	328
227	9063
232	1070
13	586
571	1232
6636	8873
437	999
215	9119
820	9026
1247	1560
708	872
40	344
1223	8811
657	1392
816	1551
1168	4817
203	932
1124	6335
342	705
715	11133
1323	8883
41	316
35	420
208	9128
220	1395
333	808
662	9290
1076	9026
283	9072
603	6779
397	745
1254	9049
41	968
222	582
215	1398
279	1357
1241	8899
834	1285
230	413
387	844
303	864
661	5521
224	8827
539	559
623	956
613	4839
622	1323
521	1158
220	8914
498	1109
794	8896
559	6212
215	6695
338	1263
1398	6228
976	1036
47	1277
1026	8875
540	9220
81	285
30	1124
559	1590
6643	9330
820	8899
72	5259
528	582
266	822
656	6290
196	475
8910	9033
232	816
458	765
285	648
268	4953
346	368
333	1264
1076	6717
594	1156
238	1037
572	761
661	1320
273	9117
864	1257
761	1176
496	9036
1098	2701
512	991
4272	8935
284	752
595	9146
1203	5278
500	6695
1278	6282
181	1623
182	246
679	1142
1151	9272
976	8439
220	612
312	657
959	4876
187	575
41	178
409	514
444	1353
734	1307
468	524
333	1560
673	9049
63	6271
673	1268
484	1403
6605	6779
402	559
8912	9065
1072	1149
266	1242
921	8820
41	457
930	1016
1242	1278
1590	6688
637	1167
393	1263
615	8934
8910	9118
204	1233
794	1254
266	1185
269	564
311	652
543	956
924	9272
